"","id","concept","variant","corpus","year","text","lect","cluster"
"1690","方式/Na/CNA_CMN_20001113_wpr/32472","means_03733547-n","方式","CNA",2000,"自行 离去 , 董念台 表示 丧礼 将 会<br>依 预定 <b>方式</b> 举行 。 891113<br>柯林顿 将 访 越南 ( 中央社 华盛顿","TW",4
"1691","方式/Na/CNA_CMN_20001113_wpr/64422","means_03733547-n","方式","CNA",2000,"杀害 她 。 不过 她 透露 , 对方 求婚<br>的 <b>方式</b> 超 热情 , 胜过<br>日本人 一百 倍 。 引田天功 的","TW",4
"1692","方式/Na/CNA_CMN_20001114_wpr/110784","means_03733547-n","方式","CNA",2000,"于 公园路 及 博爱街 大门 售票 , 并<br>採 人工 <b>方式</b> 验 票 ,<br>三 种 票价 为 全票 二十 元","TW",4
"1693","方式/Na/CNA_CMN_20001114_wpr/51133","means_03733547-n","方式","CNA",2000,"美化 市容 , 目 前 决定 以 公办 民营<br>的 <b>方式</b> 办理 , 市府 不但<br>不用 编列 预算 , 若 广告","TW",4
"1694","方式/Na/CNA_CMN_20001115_wpr/104480","means_03733547-n","方式","CNA",2000,"高等 法院 再 审理 苏建和案 将 以 电视<br>连 线 <b>方式</b> , 让 庭 外<br>的 人 也 可 观看 审理","TW",2
"1695","方式/Na/CNA_CMN_20001116_wpr/82587","means_03733547-n","方式","CNA",2000,"所 播放 的 审讯 过程 , 再 利用 现场<br>直播 <b>方式</b> 播出 , 法界<br>人士 则 认为 , 目前 并 无法","TW",4
"1696","方式/Na/CNA_CMN_20001118_wpr/89990","means_03733547-n","方式","CNA",2000,"今天 表示 , 根据 台北市府 公佈 的<br>计划 , 办理 <b>方式</b> 及 精神<br>都 与 教育部 相同 , 但 各 校","TW",4
"1697","方式/Na/CNA_CMN_20001122_wpr/118416","means_03733547-n","方式","CNA",2000,"应该 与 劳方 沟通 获得 共识 , 无论<br>用 什么 <b>方式</b> 都 无妨 ,<br>「 只要 能 走到 罗马 就 好","TW",4
"1698","方式/Na/CNA_CMN_20001123_wpr/121200","means_03733547-n","方式","CNA",2000,"「 十二月 一日 我们 将 以 祈祷 和<br>感 恩 <b>方式</b> 庆祝 三十九週年<br>独立 纪念日 。 我们 不会 宣读 独立<br>宣言","TW",2
"1699","方式/Na/CNA_CMN_20001125_wpr/97098","means_03733547-n","方式","CNA",2000,"。 而 一千七百万 美元 , 将 以 开发<br>捐助 的 <b>方式</b> 赠予 东协<br>国家 。 南韩 还 提供 代训 一千 名","TW",2
"1700","方式/Na/CNA_CMN_20001127_wpr/120307","means_03733547-n","方式","CNA",2000,"戒急用忍 , 农委会 主任委员 陈希煌 拟<br>以 农业 策略 联盟 <b>方式</b><br>提升 本土 农业 竞争力 , 建立 台湾<br>农 业 「","TW",2
"1701","方式/Na/CNA_CMN_20001128_wpr/16820","means_03733547-n","方式","CNA",2000,"的 归 学术 , 而 不 是 用 学运 的<br><b>方式</b> 来 作 , 这 是 革命<br>的 作法 , 他","TW",4
"1702","方式/Na/CNA_CMN_20001128_wpr/65535","means_03733547-n","方式","CNA",2000,"国家 , 印尼 环保部 更 希望 以 整<br>厂 输出 <b>方式</b> 与 我方 策略<br>联盟 。 环保署 指出 , 我国 的","TW",2
"1703","方式/Na/CNA_CMN_20001129_wpr/141219","means_03733547-n","方式","CNA",2000,"密商 」 希望 以 另 派 四 名 新任<br>董事 <b>方式</b> 处理 , 曾志朗<br>今天 澄清 说 基金会 有 其 规定","TW",4
"1704","方式/Na/CNA_CMN_20001202_wpr/105273","means_03733547-n","方式","CNA",2000,"家俱 、 玩具 及 鞋类 等 名目 , 以<br>货柜 <b>方式</b> 船运 进 入土<br>耳 其 及 土裔 北 赛普勒斯 港口","TW",2
"1705","方式/Na/CNA_CMN_20001204_wpr/133637","means_03733547-n","方式","CNA",2000,"与 传统 一般大 学 不同 , 主要 是<br>空大 教学 <b>方式</b> 限于 媒体<br>教学 性质 , 教师 不只 要 上课 ,","TW",4
"1706","方式/Na/CNA_CMN_20001206_wpr/112064","means_03733547-n","方式","CNA",2000,", 放 射 局 决定 改变 过去 人工 记录<br>水位 <b>方式</b> , 要求 台电<br>在 兰屿 储存 场 的 积 水池","TW",4
"1707","方式/Na/CNA_CMN_20001206_wpr/116627","means_03733547-n","方式","CNA",2000,"结束 前 , 四 个 小伙子 也 以 即席<br>演出 <b>方式</b> 在 现场 演出<br>, 颁奖 典礼 在 热闹 气氛 中","TW",2
"1708","方式/Na/CNA_CMN_20001214_wpr/63389","means_03733547-n","方式","CNA",2000,"第三地 外 商银 行 转至 大陆 地区 ,<br>採 合作 <b>方式</b> 进行 间接<br>通汇 。 据 统 计 , 金马 地区","TW",4
"1709","方式/Na/CNA_CMN_20001216_wpr/21248","means_03733547-n","方式","CNA",2000,"更新 日趋 老化 渔场 、 改善 渔场 环<br>境 等 <b>方式</b> , 普遍 获得<br>国内外 产 、 官 、 学界 好评","TW",4
"1710","方式/Na/CNA_CMN_20001216_wpr/68684","means_03733547-n","方式","CNA",2000,"或 欧洲 联盟 谈判 上 , 如果 不 是以<br>个别 <b>方式</b> 而是 以 集团<br>方式 行 之 , 可 能 会","TW",2
"1711","方式/Na/CNA_CMN_20001220_wpr/136273","means_03733547-n","方式","CNA",2000,"也 决定 改变 对 附属 各 单位 的 绩效<br>评量 <b>方式</b> , 将 以 「<br>成本 原则 、 合理 利润 」","TW",4
"1712","方式/Na/CNA_CMN_20001220_wpr/151562","means_03733547-n","方式","CNA",2000,"此 之 图 , 却 想到 用 冒名顶 替<br>的 <b>方式</b> 扣抵 驾照 , 就<br>已经 犯下 错误 的 第一 大","TW",4
"1713","方式/Na/CNA_CMN_20001222_wpr/37775","means_03733547-n","方式","CNA",2000,"、 餐饮 服务 、 及 旅游 的 规画 设计<br>等 <b>方式</b> 进行 合作 , 并<br>维持 一定 的 服务 品质 为","TW",4
"1714","方式/Na/CNA_CMN_20001223_wpr/73122","means_03733547-n","方式","CNA",2000,"级 域名 能够 通过 公开 ﹑ 公平 ﹑<br>公正 的 <b>方式</b> ﹐ 被 真正<br>与 之 匹配 的 买家 赢得 。","TW",4
"1715","方式/Na/CNA_CMN_20001224_wpr/9788","means_03733547-n","方式","CNA",2000,"职务 , 而 须 以 其他 非常 任 文官<br>的 <b>方式</b> 聘任 。 891224<br>刘 学铫 对 金绍绪 将 具状 控告","TW",2
"1716","方式/Na/CNA_CMN_20001227_wpr/101475","means_03733547-n","方式","CNA",2000,"使 运动 训 练 摆脱 传统 土法 练 钢<br>的 <b>方式</b> , 以 更 科学<br>、 专业 方式 提供 优良 的","TW",4
"1717","方式/Na/CNA_CMN_20001227_wpr/86111","means_03733547-n","方式","CNA",2000,"即 移步 到 户外 、 野地 或 沙滩 烤肉<br>的 <b>方式</b> 来 欢度 佳节 。<br>今年 因为 澳洲 东岸 已 艳阳","TW",4
"1718","方式/Na/CNA_CMN_20001228_wpr/27910","means_03733547-n","方式","CNA",2000,"MARKETVALUE 计价 原则 , 则<br>是 与 目 前 计算 <b>方式</b><br>相同 , 即 以 欧 、 美 地区 乙烯<br>、","TW",4
"1719","方式/Na/CNA_CMN_20010103_wpr/111460","means_03733547-n","方式","CNA",2001,"现行法 令 规定 的 商业 保险 , 都<br>纳入 核备 <b>方式</b> 办理 。<br>採 核准制 的 产险 商品 , 个人 保险","TW",4
"1720","方式/Na/CNA_CMN_20010106_wpr/30434","means_03733547-n","方式","CNA",2001,"多 怕 冷 者 开始 採取 御寒 措施 ,<br>保暖 <b>方式</b> 如果 不当 却<br>会 造 成 皮肤 伤害 , 中国","TW",3
"1721","方式/Na/CNA_CMN_20010108_wpr/42802","means_03733547-n","方式","CNA",2001,"持 伪造 、 变造 的 中华民国 护照 ,<br>以 转机 <b>方式</b> 经由 第三地<br>或 中正机 场 闯关 前往 美国 、 加拿大","TW",2
"1722","方式/Na/CNA_CMN_20010108_wpr/63945","means_03733547-n","方式","CNA",2001,"二000年 十月 三十一 日 间 , 以<br>电话 抽样 的 <b>方式</b> 对 全美<br>民众 进行 访问 , 调查 中 并 没有","TW",2
"1723","方式/Na/CNA_CMN_20010110_wpr/84882","means_03733547-n","方式","CNA",2001,"文具 用品 外 , 更 以 歌唱 、 游戏<br>等 <b>方式</b> 与 国姓国 中 、<br>国姓国 小 的 同学 同乐 ,","TW",2
"1724","方式/Na/CNA_CMN_20010111_wpr/56867","means_03733547-n","方式","CNA",2001,"资金 需求 。 央行 业务局 今天 仍 以<br>附 买回 <b>方式</b> 买进 票券<br>四亿 元 , 买进 天期 二十七 天 以内","TW",2
"1725","方式/Na/CNA_CMN_20010115_wpr/47433","means_03733547-n","方式","CNA",2001,"配套 措施 , 目前 「 团 进 团出 」<br>的 <b>方式</b> 已 确定 ; 至于<br>未来 办理 大陆 人士 来 台观","TW",4
"1726","方式/Na/CNA_CMN_20010116_wpr/102335","means_03733547-n","方式","CNA",2001,"、 微波 方法 处理 , 少 用 油煎 、<br>油炸 <b>方式</b> , 且 少 用<br>盐 、 味精 等 含钠 调味品","TW",4
"1727","方式/Na/CNA_CMN_20010118_wpr/11822","means_03733547-n","方式","CNA",2001,"忧虑 。 百分之七十二 的 人 同意 布希<br>安排 的 移交 <b>方式</b> , 而<br>百 分 之 二十一 的 人 不 认同","TW",4
"1728","方式/Na/CNA_CMN_20010118_wpr/136228","means_03733547-n","方式","CNA",2001,", 日方 被迫 模 索 改採 「 阶段性<br>的 解决 <b>方式</b> 」 , 先<br>根据 一九五六年 日俄 共同 宣言 上 ,","TW",4
"1729","方式/Na/CNA_CMN_20010119_wpr/156048","means_03733547-n","方式","CNA",2001,", 入境 处 现时 以 先 到 先 得 的<br><b>方式</b> , 让 市民 预约 婚期<br>, 但 必须 提 前","TW",2
"1730","方式/Na/CNA_CMN_20010122_wpr/11193","means_03733547-n","方式","CNA",2001,", 在 印版 上 採取 了 高难度 的 雕刻<br>凹凸 <b>方式</b> 印 制 , 因此<br>摸起来 有 凹凸 的 感觉 ,","TW",3
"1731","方式/Na/CNA_CMN_20010128_wpr/38896","means_03733547-n","方式","CNA",2001,"彻夜 守候 排队 , 主办 单位 採取 预先<br>登记 的 <b>方式</b> 索 票 。<br>其中 二月 三日 在 台北 市政府 大礼堂","TW",3
"1732","方式/Na/CNA_CMN_20010129_wpr/133600","means_03733547-n","方式","CNA",2001,", 试图 使 电话亭 现代化 。 他们 尝试<br>一 切 <b>方式</b> , 包括 从<br>信用卡 付款 至 可 衔接 网际 网路","TW",4
"1733","方式/Na/CNA_CMN_20030417_wpr/11553","means_03733547-n","方式","CNA",2003,"大陆 撤除 飞弹 、 裁减 军备 ， 并<br>以 和平 <b>方式</b> 解决 两岸<br>问题 。 陈 总统 说 ， 中哥 两国","TW",4
"1734","方式/Na/CNA_CMN_20030523_wpr/1423","means_03733547-n","方式","CNA",2003,"公开 ， 说明 了 美国表 达 对 台湾<br>支持 的 <b>方式</b> 也 超越 过去<br>。 汤普森 等 在 上午 十时 零五分","TW",4
"1735","方式/Na/CNA_CMN_20030705_wpr/2477","means_03733547-n","方式","CNA",2003,"新 建筑 ， 当时 德皇 并 以 最 尊崇<br>的 <b>方式</b> 称赞 阿德龙 的<br>这 项 事业 。 于 是 ，","TW",2
"1736","方式/Na/CNA_CMN_20030806_wpr/1161","means_03733547-n","方式","CNA",2003,"之下 ， 邀请 全国 重要 观光 企业 负责人<br>以 自费 <b>方式</b> 随 团 到<br>夏威夷 考察 当地 的 观光 产业 ，","TW",2
"1737","方式/Na/XIN_CMN_20001008_wpr/76464","means_03733547-n","方式","XIN",2000,"有关 活动 。 一些 公司 也 通过 资助<br>网站 的 <b>方式</b> 参与 这 一<br>科普 活动 , 赞助 分 3.5 万美","ML",4
"1738","方式/Na/XIN_CMN_20001011_wpr/70531","means_03733547-n","方式","XIN",2000,"赛福鼎 . 艾 则孜 、 邓立群 等 同志<br>以 不同 <b>方式</b> 对 宋 汉良<br>逝世 表示 哀悼 , 对 其 家属","ML",4
"1739","方式/Na/XIN_CMN_20001014_wpr/6632","means_03733547-n","方式","XIN",2000,"、 新秀 争夺 奖杯 的 竞技场 。 在<br>办 节 <b>方式</b> 上 , “ 六艺<br>节 ” 实行 政府 运作 和","ML",4
"1740","方式/Na/XIN_CMN_20001018_wpr/79584","means_03733547-n","方式","XIN",2000,"争 上岗 的 办法 选配 。 公开 选拔<br>干部 的 <b>方式</b> 也 被 广泛<br>运用 于 后备 干部 队伍 建 设","ML",4
"1741","方式/Na/XIN_CMN_20001109_wpr/41173","means_03733547-n","方式","XIN",2000,"群众 通过 到 消防 站 参观 、 观摩<br>和 咨询 <b>方式</b> , 增强 了<br>对 消防 知识 和 消防 工作 的","ML",4
"1742","方式/Na/XIN_CMN_20001114_wpr/23728","means_03733547-n","方式","XIN",2000,"主题 , 再次 强调 了 社会 经济 发展<br>和 生活 <b>方式</b> 对 糖 尿<br>病 的 影响 及 开展 糖尿病 健康","ML",4
"1743","方式/Na/XIN_CMN_20001201_wpr/44912","means_03733547-n","方式","XIN",2000,"新闻 背景 稿件 , 主要 以 大 跨度<br>对比 的 <b>方式</b> , 凸显 中国<br>百年 来 的 巨变 。 其 主要","ML",2
"1744","方式/Na/XIN_CMN_20001207_wpr/2963","means_03733547-n","方式","XIN",2000,"背景 下 中国 的 经济 结构 调整 、<br>政府 管理 <b>方式</b> 与 企业<br>竞争 机制 的 转变 等 都 有 比较","ML",4
"1745","方式/Na/XIN_CMN_20001208_wpr/39616","means_03733547-n","方式","XIN",2000,"。 据悉 , 这 是 我国 首 次 以 协议<br><b>方式</b> 在 一 个省 的 范围<br>内 对 所有 高校 师生","ML",2
"1746","方式/Na/XIN_CMN_20001209_wpr/36700","means_03733547-n","方式","XIN",2000,"间 、 办公室 四处 分散 的 机关 大院<br>里 办厂 <b>方式</b> 已 明显 不<br>适应 企业 的 发展 需要 。 1993年","ML",4
"1747","方式/Na/XIN_CMN_20001219_wpr/10810","means_03733547-n","方式","XIN",2000,"影响 稳定 , 都 要 在 一定 范围 采取<br>适当 <b>方式</b> , 向 干部 群众<br>和 社会 公开 。 要 先","ML",1
"1748","方式/Na/XIN_CMN_20001224_wpr/23864","means_03733547-n","方式","XIN",2000,"的 物流 中 心 。 二 是 运用 现代<br>经营 <b>方式</b> 、 技术 和 管理<br>手段 , 改造 商贸 流通 、","ML",4
"1749","方式/Na/XIN_CMN_20001228_wpr/55207","means_03733547-n","方式","XIN",2000,"2000万 吨 ” 的 历 史 , 促使<br>经济 增长 <b>方式</b> 向 低耗<br>高效 集约化 方向 转变 。 专家 们 对","ML",4
"1750","方式/Na/XIN_CMN_20001230_wpr/44772","means_03733547-n","方式","XIN",2000,"上 缴 税收 1440多万 元 。 ( 小标题<br>) 引资 <b>方式</b> 多 种 多样<br>大 批 东部 沿海 产业 转移到 玉林","ML",4
"1751","方式/Na/XIN_CMN_20010101_wpr/85546","means_03733547-n","方式","XIN",2001,"敲 和平 钟 、 吹 喇叭 等 独 特 的<br><b>方式</b> 迎接 新 世纪 和 新<br>千 年 的 到来 。","ML",4
"1752","方式/Na/XIN_CMN_20010112_wpr/71747","means_03733547-n","方式","XIN",2001,", 内容 包括 这 次 考察 的 主要 任务<br>、 <b>方式</b> 、 内容 、 步骤<br>以及 任职 条件 等 , 还","ML",4
"1753","方式/Na/XIN_CMN_20010117_wpr/83195","means_03733547-n","方式","XIN",2001,"兼并 、 投资 基金 和 证券 投资 等<br>多 种 <b>方式</b> 扩大 利用 外<br>资 。 引导 现有 三资企业 增资 扩产","ML",4
"1754","方式/Na/XIN_CMN_20030403_wpr/4345","means_03733547-n","方式","XIN",2003,"中东 地区 当前 的 政治体制 、 宗教<br>信仰 、 教育 <b>方式</b> 、 生活<br>习惯 以及 媒体 的 宣传 都 是 产生","ML",4
"1755","方式/Na/XIN_CMN_20030406_wpr/50857","means_03733547-n","方式","XIN",2003,"将 在 温州 等 地 先行 探索 新 的<br>担保 <b>方式</b> : 部分 企业<br>开具 银行 承兑 汇票 的 保证金 在","ML",4
"1756","方式/Na/XIN_CMN_20030421_wpr/28321","means_03733547-n","方式","XIN",2003,"资源 的 增殖 放流 , 通过 人工 投放<br>鱼苗 等 <b>方式</b> 努力 恢复<br>渔业 资源 , 改善 生态环境 , 繁荣<br>渔业","ML",4
"1757","方式/Na/XIN_CMN_20030422_wpr/69606","means_03733547-n","方式","XIN",2003,"与 联合国 的 对 伊 核查 工作 寻找<br>可行 的 <b>方式</b> 。 俄罗斯<br>常驻 联合国 代表 拉夫罗夫 对 记者 证实<br>,","ML",4
"1758","方式/Na/XIN_CMN_20030427_wpr/17758","means_03733547-n","方式","XIN",2003,"还 表示 支持 中国 政府 以 公开 、<br>坦诚 的 <b>方式</b> 对 待 公共<br>卫生 事件 的 政策 。 世界 卫生","ML",2
"1759","方式/Na/XIN_CMN_20030506_wpr/11756","means_03733547-n","方式","XIN",2003,"后 , 方可 从事 中医 服务 活动 。<br>以 师承 <b>方式</b> 学习 中医学<br>的 人员 以及 确 有 专长 的 人员","ML",4
"1760","方式/Na/XIN_CMN_20030511_wpr/56240","means_03733547-n","方式","XIN",2003,"一些 私人 资本 控股 的 上市公司 ;<br>“ 下海 ” <b>方式</b> 不再 是<br>过去 的 停薪 留职 , 而是 辞职 或","ML",4
"1761","方式/Na/XIN_CMN_20030513_wpr/2972","means_03733547-n","方式","XIN",2003,"银行 贷款 、 发行 建设 债券 、 国际<br>招标 等 <b>方式</b> , 大力 开辟<br>融资 新 渠道 。 今 、 明","ML",4
"1762","方式/Na/XIN_CMN_20030518_wpr/33580","means_03733547-n","方式","XIN",2003,"为 18 % , 其余 24 % 以 各<br>种 <b>方式</b> 协调 解决 。 根据<br>初步 计算 , 收支 可 以","ML",4
"1763","方式/Na/XIN_CMN_20030520_wpr/15777","means_03733547-n","方式","XIN",2003,"的 贸易 方式 将 逐步 转变 成为 多元化<br>的 贸易 <b>方式</b> 。 由于 关税<br>较 高 、 国内 配套 能力 有限","ML",4
"1764","方式/Na/XIN_CMN_20030520_wpr/62283","means_03733547-n","方式","XIN",2003,"条 腿 , 改变 的 只是 你 做 事 的<br><b>方式</b> , 但 无法 改变 你<br>对 幸福 与 快乐 的","ML",4
"1765","方式/Na/XIN_CMN_20030525_wpr/20495","means_03733547-n","方式","XIN",2003,"9 . 11 ” 改变 了 很多 美国人<br>的 生活 <b>方式</b> 一样 , 在<br>非典 之后 , 中国人 的 生活 方式","ML",4
"1766","方式/Na/XIN_CMN_20030529_wpr/83416","means_03733547-n","方式","XIN",2003,"非典 的 接诊 、 收治 渠 道 、 医院<br>联系 <b>方式</b> 和 应急 方案<br>。 非 典疫情 爆发 后 , 北京市","ML",4
"1767","方式/Na/XIN_CMN_20030530_wpr/78","means_03733547-n","方式","XIN",2003,"湖北 高校 考核 的 重要 内容 中国 农村<br>通过 票决 <b>方式</b> 兴办 公益<br>事业 ( 文 娱 热线 ) 中国 第一","ML",4
"1768","方式/Na/XIN_CMN_20030603_wpr/47292","means_03733547-n","方式","XIN",2003,"原则 处理 , 即 : 按 对待 非典 疑似<br>病人 <b>方式</b> 送 留观 察 室<br>; 检查站 卫生 防疫 人员 立即","ML",4
"1769","方式/Na/XIN_CMN_20030611_wpr/25580","means_03733547-n","方式","XIN",2003,"刘云山 、 贺国强 、 陈至 立 等分 别<br>以 不同 <b>方式</b> 对 他 的<br>逝世 表示 哀悼 , 对 其 亲属","ML",4
"1770","方式/Na/XIN_CMN_20030612_wpr/25266","means_03733547-n","方式","XIN",2003,"重申 美 方 希望 通过 外交 的 、 和平<br>的 <b>方式</b> 解决 朝核 问题<br>。 孔泉 说 , 朝核 问题 很","ML",4
"1771","方式/Na/XIN_CMN_20030628_wpr/6470","means_03733547-n","方式","XIN",2003,"进 江 入 海 ” 成为 淮河 泄洪 的<br>主要 <b>方式</b> , 出 现 了洪<br>、 涝 、 旱 、 渍","ML",4
"1772","方式/Na/XIN_CMN_20030629_wpr/13112","means_03733547-n","方式","XIN",2003,"电影院 服务 允许 香港 公司 在内地 以<br>合资 、 合作 <b>方式</b> 建设<br>或 改造 电影院 , 并 允许 港方 控股<br>经营","ML",4
"1773","方式/Na/XIN_CMN_20030710_wpr/70012","means_03733547-n","方式","XIN",2003,"告别 散牧 , 告别 一 种 祖辈 相承<br>的 生活 <b>方式</b> , 范建华<br>显得 有 些 怀旧 。 他 说 :","ML",4
"1774","方式/Na/XIN_CMN_20030718_wpr/922","means_03733547-n","方式","XIN",2003,"为 此 进行 合作 , 争取 以 多方 会谈<br>的 <b>方式</b> 解决 朝核 问题<br>。 ( 国际 ) 布雷 默 说","ML",4
