"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"exp_10"	"exp_11"	"exp_12"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"pbin_10"	"pbin_11"	"pbin_12"	"SumAbsDev"	"LargestDev"
"宏观"	0	0	0	0	1	0	0	0	0	0	0	1	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	0.806	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	0.444	1.91	"5"
"定点"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"实"	0	0	0	0	1	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	1.089	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.516	"5"
"实施"	0	1	0	0	3	0	0	0	1	0	0	0	0.109	0.867	0.464	0.152	0.407	0.655	0.439	0.196	0.314	0.33	0.068	0.999	-0.048	0.212	-0.212	-0.067	2.322	-0.305	-0.2	-0.087	0.558	-0.148	-0.03	-0.484	4.673	"5"
"实现"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"实行"	0	0	0	0	0	2	3	0	0	0	0	0	0.109	0.867	0.464	0.152	0.407	0.655	0.439	0.196	0.314	0.33	0.068	0.999	-0.048	-0.413	-0.212	-0.067	-0.184	0.883	2.228	-0.087	-0.141	-0.148	-0.03	-0.484	4.925	"7"
"审慎"	0	0	0	0	1	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	1.089	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.516	"5"
"客户"	0	0	2	0	0	0	0	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	2.065	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	-0.194	2.908	"3"
"宣传"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"宣佈"	0	0	0	1	1	0	0	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	1.222	0.806	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	-0.194	2.855	"4"
"宣导"	0	0	0	0	0	0	0	0	0	0	0	2	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	1.399	2.133	"12"
"宣示性"	0	0	0	0	1	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	1.089	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.516	"5"
"室内"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"宪法"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"寄给"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"富"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"对付"	0	0	0	0	0	0	0	0	0	0	0	3	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	-0.248	-0.127	-0.04	-0.111	-0.183	-0.12	-0.052	-0.084	-0.089	-0.018	2.099	3.2	"12"
"对待"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"对策"	0	0	0	0	0	2	0	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	1.765	-0.08	-0.035	-0.056	-0.059	-0.012	-0.194	2.571	"6"
"寻找"	0	0	0	0	0	0	0	1	1	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	1.115	0.915	-0.059	-0.012	-0.194	2.867	"8"
"寻求"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"就业"	0	1	0	0	1	0	0	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	0.499	-0.085	-0.027	0.806	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	-0.194	1.994	"5"
"就是"	0	0	0	0	1	0	1	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	0.806	-0.122	0.775	-0.035	-0.056	-0.059	-0.012	-0.194	2.355	"5"
"尽如人意"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"尽快"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"层次"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"展现"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"崭新"	0	0	0	0	0	0	0	1	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	1.408	-0.028	-0.03	-0.006	-0.097	1.855	"8"
"工业国家"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"工具"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"工时"	0	0	0	0	1	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	1.089	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.516	"5"
"工期"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"巩固"	0	1	0	0	0	0	0	0	0	0	0	1	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	0.499	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	0.444	1.512	"2"
"币值"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"布伦特兰"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"布新"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"师生"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"帮助"	0	1	0	0	0	0	1	0	0	0	0	1	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	0.361	-0.127	-0.04	-0.111	-0.183	0.618	-0.052	-0.084	-0.089	-0.018	0.312	2.024	"7"
"常驻"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"干预"	0	0	0	0	0	2	0	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	1.765	-0.08	-0.035	-0.056	-0.059	-0.012	-0.194	2.571	"6"
"幼儿"	0	0	0	0	0	0	0	0	0	0	0	2	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	-0.059	-0.012	1.399	2.133	"12"
"幼教"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"应付"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"应变"	0	0	0	0	0	0	2	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	2.113	-0.035	-0.056	-0.059	-0.012	-0.194	2.961	"7"
"应对"	0	1	0	0	0	2	0	0	0	0	0	0	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	0.361	-0.127	-0.04	-0.111	1.328	-0.12	-0.052	-0.084	-0.089	-0.018	-0.29	2.649	"6"
"应对艾"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"应急"	1	1	0	0	0	1	0	0	0	0	0	0	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	1.193	0.361	-0.127	-0.04	-0.111	0.464	-0.12	-0.052	-0.084	-0.089	-0.018	-0.29	2.949	"1"
"度假"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"开拓"	0	0	0	0	0	0	0	0	1	0	0	1	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	0.915	-0.059	-0.012	0.444	2.037	"9"
"异议"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"引入"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"引导"	0	0	0	0	0	0	0	0	0	1	0	1	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	-0.056	0.894	-0.012	0.444	2.013	"10"
"引水"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"弦外之音"	0	0	0	0	0	0	0	1	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	1.408	-0.028	-0.03	-0.006	-0.097	1.855	"8"
"弹性"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"强制"	0	1	0	1	0	1	0	0	0	0	0	0	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	0.361	-0.127	1.052	-0.111	0.464	-0.12	-0.052	-0.084	-0.089	-0.018	-0.29	2.797	"4"
"强化"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"强掳"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"强硬"	0	1	0	0	0	0	0	0	0	0	0	2	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	0.361	-0.127	-0.04	-0.111	-0.183	-0.12	-0.052	-0.084	-0.089	-0.018	0.984	2.198	"12"
"强迫"	0	0	0	0	0	0	0	1	0	1	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	1.115	-0.056	0.894	-0.012	-0.194	2.843	"8"
"当地货"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"当局"	1	0	0	1	0	0	0	1	0	0	0	0	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	1.193	-0.248	-0.127	1.052	-0.111	-0.183	-0.12	0.948	-0.084	-0.089	-0.018	-0.29	4.463	"1"
"形成"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"彻底"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"征募"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"得出"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"得当"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"循"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"循序"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"心服口服"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"心源"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"心理学"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"必要"	1	0	0	1	0	5	0	0	0	0	0	0	0.153	1.213	0.65	0.213	0.57	0.917	0.615	0.274	0.439	0.462	0.096	1.398	0.844	-0.579	-0.296	0.71	-0.258	3.191	-0.279	-0.121	-0.197	-0.207	-0.042	-0.677	7.401	"6"
"志愿"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"快递"	0	0	0	0	0	0	0	0	0	1	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	1.181	-0.006	-0.097	1.615	"10"
"快速"	0	0	0	0	0	0	0	0	2	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	-0.122	-0.08	-0.035	2.404	-0.059	-0.012	-0.194	3.276	"9"
"念"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"思考"	0	0	1	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	1.032	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.454	"3"
"思路"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
"性"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"性质"	0	1	0	0	0	0	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	0.761	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.142	"2"
"恐吓"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"恐怖"	0	1	0	0	0	1	0	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	0.499	-0.085	-0.027	-0.074	0.611	-0.08	-0.035	-0.056	-0.059	-0.012	-0.194	1.751	"6"
"情感"	0	0	0	0	0	0	0	1	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	1.408	-0.028	-0.03	-0.006	-0.097	1.855	"8"
"感染区"	0	0	0	0	0	1	0	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	0.883	-0.04	-0.017	-0.028	-0.03	-0.006	-0.097	1.286	"6"
"成效"	0	0	0	0	1	1	0	0	0	0	0	1	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	-0.248	-0.127	-0.04	0.648	0.464	-0.12	-0.052	-0.084	-0.089	-0.018	0.312	2.231	"5"
"成本"	0	0	0	0	0	1	1	1	0	0	0	0	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	-0.248	-0.127	-0.04	-0.111	0.464	0.618	0.948	-0.084	-0.089	-0.018	-0.29	3.066	"8"
"或"	0	0	4	0	0	0	0	2	0	1	0	1	0.175	1.387	0.742	0.244	0.652	1.048	0.702	0.313	0.502	0.528	0.109	1.598	-0.077	-0.661	2.418	-0.108	-0.295	-0.488	-0.319	1.436	-0.225	0.376	-0.048	-0.297	6.748	"3"
"战略性"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"户数量"	0	0	0	0	0	0	1	0	0	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	1.056	-0.017	-0.028	-0.03	-0.006	-0.097	1.48	"7"
"所有"	0	0	0	0	0	1	1	0	0	0	0	0	0.044	0.347	0.186	0.061	0.163	0.262	0.176	0.078	0.126	0.132	0.027	0.399	-0.019	-0.165	-0.085	-0.027	-0.074	0.611	0.775	-0.035	-0.056	-0.059	-0.012	-0.194	2.112	"7"
"手术"	0	0	0	0	0	0	0	0	1	0	0	0	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	1.202	-0.03	-0.006	-0.097	1.638	"9"
"手段"	0	0	0	0	0	0	0	0	0	0	0	4	0.087	0.693	0.371	0.122	0.326	0.524	0.351	0.157	0.251	0.264	0.055	0.799	-0.038	-0.331	-0.169	-0.054	-0.148	-0.244	-0.16	-0.069	-0.113	-0.119	-0.024	2.798	4.267	"12"
"打击"	0	2	0	0	0	0	0	0	0	0	1	0	0.066	0.52	0.278	0.091	0.244	0.393	0.263	0.117	0.188	0.198	0.041	0.599	-0.029	1.098	-0.127	-0.04	-0.111	-0.183	-0.12	-0.052	-0.084	-0.089	1.394	-0.29	3.617	"11"
"托卡马克"	0	0	0	0	0	0	0	0	0	0	0	1	0.022	0.173	0.093	0.03	0.081	0.131	0.088	0.039	0.063	0.066	0.014	0.2	-0.01	-0.083	-0.042	-0.013	-0.037	-0.061	-0.04	-0.017	-0.028	-0.03	-0.006	0.7	1.067	"12"
